key,designer,year,season,category,image_path,palette_id,palette_name,palette_distance,mean_lightness,mean_a,mean_b,mean_saturation,color_diversity
1243556,Givenchy,2004,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1243556_Givenchy - Fall 2004 Ready-to-Wear [Collection].jpg,027,Ink Black,9.739777701707437,147.49636489644644,128.4325732590742,130.27615556738232,2.8652457609064923,25.714921162546535
304848,Ferragamo,2019,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0304848_Ferragamo - Spring 2019 Ready-to-Wear [Details].jpg,014,Azuki Bean Red,12.189182425592639,94.46859461950639,146.65481974514654,136.43316319673573,25.36138363030947,30.562295054302343
1243157,Christian Dior,2019,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1243157_Christian Dior - Fall 2019 Ready-to-Wear [Details].jpg,027,Ink Black,8.16066269602533,112.38721986842403,131.5112833863906,129.77170259759612,5.073642807671463,26.665593632750973
658847,TommyNow,2020,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0658847_TommyNow - Spring 2020 Ready-to-Wear [Collection].jpg,014,Azuki Bean Red,13.152711240675128,111.050118577987,142.76474419600524,138.59158018106118,22.98945438933628,27.465725749686865
305479,Ralph Rucci,2005,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0305479_Ralph Rucci - Spring 2005 Ready-to-Wear [Collection].jpg,005,Indigo Mouse Gray,10.106684929993488,143.51997956233745,129.42916953075533,119.59324388307662,8.722560384686949,24.1857783401442
656111,Roberto Cavalli,2011,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0656111_Roberto Cavalli - Fall 2011 Ready-to-Wear [Collection].jpg,027,Ink Black,13.423879445701312,109.43082618242038,130.30548583743737,139.5690655610785,14.406853127757065,22.725923026874977
1243845,Benjamin Cho,2009,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1243845_Benjamin Cho - Spring 2009 Ready-to-Wear [Collection].jpg,005,Indigo Mouse Gray,11.261468359087475,166.233431672333,130.6281229134848,122.09481822088354,9.832165269750343,26.341149655565307
1247393,Nina Ricci,2011,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1247393_Nina Ricci - Spring 2011 Ready-to-Wear [Details].jpg,014,Azuki Bean Red,9.728185079700888,114.71243607281153,141.01071258649986,142.35240270268426,19.627902694110446,23.793716805500356
658288,Diane von Furstenberg,2013,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0658288_Diane von Furstenberg - Fall 2013 Ready-to-Wear [Beauty].jpg,014,Azuki Bean Red,13.014301466061218,120.06914701519148,140.34091503154542,149.39540306512063,24.721900681860554,22.83250793010214
1242724,Matthew Williamson,2016,Pre-Fall,,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1242724_Matthew Williamson - Pre-Fall 2016 [Collection].jpg,027,Ink Black,10.268344488206901,39.230705712110286,129.67799376401473,130.37116532863857,2.97336692952543,22.130761005219828
306994,Moncler Gamme Bleu,2013,Spring,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0306994_Moncler Gamme Bleu - Spring 2013 Menswear [Collection].jpg,001,Plum Mouse Gray,9.03444665016554,159.33796382404302,134.00247784598818,131.82310653224644,7.83171045950316,22.360736900701184
653921,Carolina Herrera,2019,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0653921_Carolina Herrera - Spring 2019 Ready-to-Wear [Collection].jpg,027,Ink Black,11.306753597251184,150.267603859408,134.3859194289185,132.01925173945298,8.042681701392938,27.193375779777483
309674,Tommy Hilfiger,2006,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0309674_Tommy Hilfiger - Spring 2006 Ready-to-Wear [Collection].jpg,008,Seaweed Brown,9.143122573571517,178.13190952966306,125.79746507037453,132.6460144749551,8.829251525914135,30.79581283115316
650571,Apiece Apart,2016,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0650571_Apiece Apart - Spring 2016 Ready-to-Wear [Collection].jpg,026,Mouse Gray,9.73284298993375,198.39773392362852,128.15960670186047,128.31717265547306,10.387545025820058,25.472195049139412
659186,Christian Dior,2015,Fall,Couture,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0659186_Christian Dior - Fall 2015 Couture [Collection].jpg,025,Purple,12.391842512300233,145.50641272615886,144.70797097683166,108.96607500970507,27.291468741743213,26.462948172311986
1243334,Saint Laurent,2015,Spring,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1243334_Saint Laurent - Spring 2015 Menswear [Details].jpg,027,Ink Black,7.595986133722306,73.4062199657511,129.71013993238589,133.84682093913406,6.100566814257465,17.293371814226592
301695,Mara Hoffman,2022,Pre-Fall,,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0301695_Mara Hoffman - Pre-Fall 2022 [Collection].jpg,027,Ink Black,14.374013912297594,163.15218471027077,126.08455570696412,128.10732669649732,14.048546861643597,28.691479935383867
659262,Fendi,2015,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0659262_Fendi - Spring 2015 Ready-to-Wear [Front Row].jpg,005,Indigo Mouse Gray,9.753081120758322,180.0765189504441,128.94734445049127,125.14305577806316,8.569249230946976,32.268683019541236
650166,Raf Simons,2021,Spring,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0650166_Raf Simons - Spring 2021 Menswear [Collection].jpg,027,Ink Black,15.15930298494781,77.0742607658151,129.1954953059196,149.2041170082526,22.345672872771296,23.68607257517751
1243184,Christian Dior,2015,Fall,Couture,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1243184_Christian Dior - Fall 2015 Couture [Collection].jpg,027,Ink Black,16.956662135035632,139.5234949642345,133.85687722698256,121.72845401452054,17.94904516118582,31.4787160817269
1241718,Bibhu Mohapatra,2016,Resort,,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1241718_Bibhu Mohapatra - Resort 2016 [Collection].jpg,027,Ink Black,6.5995384685406275,128.72010758910727,131.18113568922692,128.43767929593417,3.828432980931694,19.751471978243917
1243648,Alice Roi,2007,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1243648_Alice Roi - Fall 2007 Ready-to-Wear [Collection].jpg,026,Mouse Gray,7.154088572999106,173.7539461467038,128.3758939998494,130.17556274937888,2.2233556095135105,24.214860854963216
306719,Louis Vuitton,2011,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0306719_Louis Vuitton - Fall 2011 Ready-to-Wear [Details].jpg,027,Ink Black,12.158334455000382,70.03731666148326,132.51443263756053,120.74664536246033,11.060877230374377,25.678560561597624
656755,VPL,2011,Resort,,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0656755_VPL - Resort 2011 [Collection].jpg,027,Ink Black,11.244951327869058,117.68800609523143,135.1373698792681,134.17335955000476,9.877950402562899,23.86477270445886
651759,Temperley London,2012,Resort,,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0651759_Temperley London - Resort 2012 [Collection].jpg,007,Nightingale Brown,6.020926418586263,202.0993827940368,130.3684059648581,138.81472067574703,11.554060320497381,20.514717972962632
1248160,Louis Vuitton,2019,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1248160_Louis Vuitton - Spring 2019 Ready-to-Wear [Details].jpg,005,Indigo Mouse Gray,9.3487447134545,175.25485883066875,124.03142388421968,126.6858370036845,7.061597996919596,28.898264326705768
1241088,Fendi,2015,Fall,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1241088_Fendi - Fall 2015 Menswear [Collection].jpg,027,Ink Black,7.129812630275525,117.8022238030198,128.78416694346427,126.9795963194317,1.9555404864477393,22.75834878595772
1242414,Chloé,2007,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1242414_Chloé - Spring 2007 Ready-to-Wear [Collection].jpg,026,Mouse Gray,10.943853591837373,160.81297402214244,131.01299524419872,132.6832273233614,9.116066221270536,29.841679476363414
653789,Anaïs Jourden,2018,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0653789_Anaïs Jourden - Fall 2018 Ready-to-Wear [Collection].jpg,027,Ink Black,6.955469048546767,120.59410667845535,130.25079045796093,127.99478164808232,3.6076619559421914,23.59469108523736
1240181,Miu Miu,2009,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1240181_Miu Miu - Fall 2009 Ready-to-Wear [Details].jpg,001,Plum Mouse Gray,9.785802596722178,152.7179487631372,134.32608411156724,133.09839470641026,8.4450817111847,22.86734103026338
302192,Michael Kors Collection,2021,Fall,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0302192_Michael Kors Collection - Fall 2021 Menswear [Details].jpg,007,Nightingale Brown,10.792682558564042,114.10773771244577,132.05992474924543,138.7855025333398,11.551468864950952,20.567321864074753
650170,Sharon Wauchob,2023,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0650170_Sharon Wauchob - Spring 2023 Ready-to-Wear [Collection].jpg,026,Mouse Gray,7.815244860240265,184.06803644773382,130.1187887674539,126.26440888930284,3.30043894458094,25.276951848143412
652545,Nehera,2018,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0652545_Nehera - Fall 2018 Ready-to-Wear [Collection].jpg,009,Navy Blue,9.557881274167713,61.22777283580694,129.51348377733044,112.72344210871293,15.918278839346874,25.56318481544667
305554,Miu Miu,2010,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0305554_Miu Miu - Spring 2010 Ready-to-Wear [Details].jpg,002,Shrimp Brown,10.47340533116095,152.4978165064069,133.4798487040281,135.23903339757342,9.098015841088365,24.01175995725518
300566,Bottega Veneta,2018,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0300566_Bottega Veneta - Fall 2018 Ready-to-Wear [Details].jpg,027,Ink Black,11.350660688219762,114.74234463837814,131.15956901498564,136.7248607957721,12.227207961392939,29.48700921145301
1243630,Dsquared2,2017,Resort,,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1243630_Dsquared2 - Resort 2017 [Collection].jpg,027,Ink Black,11.591969519365264,121.3866273212064,127.47373195131192,120.09234030991989,12.139165788755964,26.163790439299774
305611,Margaret Howell,2021,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0305611_Margaret Howell - Fall 2021 Ready-to-Wear [Collection].jpg,027,Ink Black,8.711262142057382,66.57919339498098,132.23632276417132,127.91062432799588,7.537664056295469,26.155343699616655
1249758,Rue du Mail,2012,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1249758_Rue du Mail - Fall 2012 Ready-to-Wear [Collection].jpg,027,Ink Black,4.485730256540408,103.09869858247458,128.13485951372826,127.30174054527319,1.701519598383207,21.504464918824254
1246117,Loewe,2019,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1246117_Loewe - Spring 2019 Ready-to-Wear [Collection].jpg,007,Nightingale Brown,12.404605909945465,107.53609808890587,138.07483181041462,146.350688885828,21.508440372624396,28.776386728358975
306700,Chanel,2014,Fall,Couture,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0306700_Chanel - Fall 2014 Couture [Details].jpg,026,Mouse Gray,6.522084516812818,187.85645142728686,127.0174231534938,127.65861922899883,5.08090469883882,24.64257644485453
301543,Miu Miu,2007,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0301543_Miu Miu - Spring 2007 Ready-to-Wear [Collection].jpg,027,Ink Black,13.38835181392751,79.01430845556403,132.07592880841443,134.86718441378736,17.564879116994334,25.059523782862808
659543,Naeem Khan,2010,Pre-Fall,,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0659543_Naeem Khan - Pre-Fall 2010 [Collection].jpg,026,Mouse Gray,7.376676128349695,173.02684183069084,131.7663656038745,129.66713580904064,6.070243835741279,20.59462108851967
304091,Courrèges,2020,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0304091_Courrèges - Spring 2020 Ready-to-Wear [Collection].jpg,027,Ink Black,6.70768467419263,110.0682239855081,128.35644347905296,132.0257874307025,4.259847015070346,23.544964951630586
302646,Lanvin,2017,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0302646_Lanvin - Spring 2017 Ready-to-Wear [Collection].jpg,027,Ink Black,9.920427823685436,118.92143902387622,129.40081324903477,125.15231303138097,3.5347497224467617,24.6865394045728
651301,Alexander Wang,2009,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0651301_Alexander Wang - Spring 2009 Ready-to-Wear [Collection].jpg,027,Ink Black,8.490391023258704,140.1562092093543,132.22527200931515,132.61468703158926,8.435713362532564,26.91266640952316
651533,Boss,2015,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0651533_Boss - Fall 2015 Ready-to-Wear [Atmosphere].jpg,027,Ink Black,10.216985806749905,124.77392795291553,130.95989797468752,131.50366595689064,6.2782903690639476,25.78879676000956
651636,Dolce & Gabbana,2011,Fall,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0651636_Dolce & Gabbana - Fall 2011 Menswear [Collection].jpg,009,Navy Blue,8.696833085304164,107.27090584524723,123.52268745608546,117.30559422334392,15.827341752308122,26.42422719468968
655365,Joseph Abboud,2005,Fall,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0655365_Joseph Abboud - Fall 2005 Menswear [Collection].jpg,027,Ink Black,8.511175489777346,131.1921749603255,127.32986778499081,133.68306860502724,5.857810433105669,23.98852997666103
652434,Martin Grant,2004,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0652434_Martin Grant - Fall 2004 Ready-to-Wear [Collection].jpg,007,Nightingale Brown,12.471452130661751,104.88234233066143,134.25693778809747,143.75040513460664,17.943197210142248,24.70707624261801
302292,Custo Barcelona,2012,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0302292_Custo Barcelona - Spring 2012 Ready-to-Wear [Collection].jpg,027,Ink Black,8.829467100687651,158.63110972017085,132.2277592950735,130.52794986696864,9.351126544437241,27.44264660483725
1242701,Wayne,2011,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1242701_Wayne - Spring 2011 Ready-to-Wear [Collection].jpg,026,Mouse Gray,4.733748481290464,174.29684400681276,130.50092943006524,128.94144195212994,4.475677423942592,20.399189180899544
1242783,Greg Lauren,2016,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1242783_Greg Lauren - Spring 2016 Ready-to-Wear [Collection].jpg,026,Mouse Gray,8.928343107519698,158.07501327906854,128.80128313057247,133.02386045078057,5.2156619521202865,24.76605546086867
1247973,Guo Pei,2017,Fall,Couture,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1247973_Guo Pei - Fall 2017 Couture [Collection].jpg,027,Ink Black,12.517427340653159,89.81631124993154,140.73715340051356,123.66810023432649,18.543171430905367,34.243909935420405
309108,Chanel,2014,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0309108_Chanel - Fall 2014 Ready-to-Wear [Details].jpg,027,Ink Black,13.194782717724964,135.21500562089483,140.37758592303848,141.16296272669112,19.81572537438556,29.620793581310693
654816,Anna Sui,2006,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0654816_Anna Sui - Spring 2006 Ready-to-Wear [Collection].jpg,027,Ink Black,9.265748024999974,128.8193782430591,130.7397423580404,134.95993039222924,9.597736169794354,23.344568645775624
304737,Alessandra Rich,2022,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0304737_Alessandra Rich - Spring 2022 Ready-to-Wear [Collection].jpg,027,Ink Black,11.237980160184833,150.93517038555933,132.18616126531768,137.0413238624151,13.471747482623657,27.33449865189372
304730,Chanel,2014,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0304730_Chanel - Spring 2014 Ready-to-Wear [Details].jpg,007,Nightingale Brown,10.883541856255917,144.6331800358674,130.71756838569152,137.02861130457848,9.88000739786488,26.379622918227657
1242651,Jil Sander,2007,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1242651_Jil Sander - Spring 2007 Ready-to-Wear [Collection].jpg,026,Mouse Gray,10.260252242858524,180.884934085246,129.7245016696472,133.78380907001178,8.843174492143422,34.79153944788026
656640,Burberry,2022,Spring,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0656640_Burberry - Spring 2022 Menswear [Collection].jpg,007,Nightingale Brown,7.9404568444950385,170.32120007904294,132.4539788794769,139.65612973316252,13.062760796077402,25.861752602188762
307199,Jil Sander,2014,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0307199_Jil Sander - Spring 2014 Ready-to-Wear [Beauty].jpg,007,Nightingale Brown,9.955866691202608,161.24795830385142,131.92062001604856,139.5383595632851,12.294308501337508,25.858490187286964
653116,Lanvin,2013,Fall,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0653116_Lanvin - Fall 2013 Menswear [Details].jpg,027,Ink Black,12.029446326000274,102.44135141367056,132.9621866043223,130.9467630297377,9.732637722706155,25.065079194608913
654679,Edun,2013,Fall,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0654679_Edun - Fall 2013 Menswear [Collection].jpg,027,Ink Black,12.18082548430175,126.45564744363932,132.27958206576818,120.12542758415967,10.989003570303904,25.3933318195924
1243080,Sebastian Pons,2005,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1243080_Sebastian Pons - Spring 2005 Ready-to-Wear [Collection].jpg,026,Mouse Gray,10.789781223655824,164.2991685584069,131.2410213413962,134.7228242965678,7.86488193103668,26.867289199564865
654315,Tory Burch,2022,Pre-Fall,,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0654315_Tory Burch - Pre-Fall 2022 [Collection].jpg,005,Indigo Mouse Gray,11.260522706364238,161.36806227898566,130.25830263813984,121.6795451281542,14.65406635822466,26.1675490282481
651828,Undercover,2023,Pre-Fall,,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0651828_Undercover - Pre-Fall 2023 [Collection].jpg,014,Azuki Bean Red,11.97379121125939,128.4259075178994,137.58900512232867,141.70862816369817,16.85670732733252,22.987493399675625
308138,Maison Margiela,2017,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0308138_Maison Margiela - Fall 2017 Ready-to-Wear [Collection].jpg,027,Ink Black,8.032663834459608,129.60891146575557,131.28754430348292,130.26493432623226,4.278683908155549,22.341203051300734
659767,Narciso Rodriguez,2014,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0659767_Narciso Rodriguez - Fall 2014 Ready-to-Wear [Collection].jpg,027,Ink Black,7.7575410729169665,112.8574180102697,124.72972332366818,121.84819751759706,7.078544045430263,17.28820347569682
1241729,Anthony Vaccarello,2016,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1241729_Anthony Vaccarello - Fall 2016 Ready-to-Wear [Collection].jpg,027,Ink Black,7.1832557696029165,87.27939336546609,131.47962545185027,127.88398753363401,4.290235614447393,20.943819471688577
650739,Tao,2011,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0650739_Tao - Spring 2011 Ready-to-Wear [Collection].jpg,027,Ink Black,11.888235695922647,138.53474408093467,132.9269536639275,132.75632268611014,6.866730650135102,28.832280995601224
1242574,Marni,2014,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1242574_Marni - Fall 2014 Ready-to-Wear [Details].jpg,014,Azuki Bean Red,13.286940143253517,98.66583731585962,161.9979060944965,144.7410454747008,38.479120091025656,31.63133978954035
653049,Burberry,2012,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0653049_Burberry - Fall 2012 Ready-to-Wear [Collection].jpg,026,Mouse Gray,9.488094690321496,182.95260787265204,131.00533924254657,132.697665293423,5.669946133682894,27.20505981969473
1241208,Hermès,2010,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1241208_Hermès - Spring 2010 Ready-to-Wear [Collection].jpg,027,Ink Black,13.345976767694955,87.87447456421845,130.61804893081063,141.7800133432612,14.784358926378358,23.961186467647266
654952,Chloé,2020,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0654952_Chloé - Spring 2020 Ready-to-Wear [Details].jpg,026,Mouse Gray,13.07870784368347,160.75726855065577,132.76608386496574,127.23549272411539,7.451371247399629,27.13196445672956
651539,Calvin Klein Collection,2016,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0651539_Calvin Klein Collection - Fall 2016 Ready-to-Wear [Collection].jpg,027,Ink Black,6.7627792852648385,141.65350517145197,130.1223148987422,127.46766847361148,2.363650838837159,22.809446166096603
1247677,Chanel,2009,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1247677_Chanel - Spring 2009 Ready-to-Wear [Collection].jpg,027,Ink Black,3.4309201463768777,161.3719229115217,128.68475084943827,127.34664201180294,1.3162459350026743,20.154389334747925
652478,Miguel Adrover,2000,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0652478_Miguel Adrover - Fall 2000 Ready-to-Wear [Collection].jpg,027,Ink Black,15.201944236166128,63.164296681099515,137.70666868968468,140.6272793754086,16.155159649320865,29.445759678844585
1245112,Giambattista Valli,2012,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1245112_Giambattista Valli - Fall 2012 Ready-to-Wear [Details].jpg,014,Azuki Bean Red,12.028299171711513,97.3105734147798,145.07889835389122,135.5401905979123,19.210520798567956,31.02190702792154
1244903,Dilara Findikoglu,2023,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1244903_Dilara Findikoglu - Fall 2023 Ready-to-Wear [Collection].jpg,027,Ink Black,8.72342891622915,88.0072184120007,130.87301776115535,134.74231769586453,7.358560148043798,19.558368911771154
655543,Whit,2017,Spring,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0655543_Whit - Spring 2017 Ready-to-Wear [Collection].jpg,007,Nightingale Brown,7.213863953452139,163.35683137374994,129.8134199815929,142.23192180504375,14.839801605632758,25.408963982142946
303372,Tomas Maier,2019,Resort,,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0303372_Tomas Maier - Resort 2019 [Collection].jpg,005,Indigo Mouse Gray,6.520039693110998,195.96274129119817,126.91999096238119,127.60935827105632,6.338524279040491,28.779762858309052
301545,Eckhaus Latta,2020,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0301545_Eckhaus Latta - Fall 2020 Ready-to-Wear [Collection].jpg,027,Ink Black,11.718180470277648,114.58199326832074,127.35112288942092,137.64331584417778,15.388139930131622,30.44284545324368
658861,Alexis Mabille,2016,Fall,Couture,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0658861_Alexis Mabille - Fall 2016 Couture [Collection].jpg,027,Ink Black,7.485413767012261,139.34748761719175,129.90143342092708,127.94036008828415,2.406240058722559,24.42264738778169
1246146,Max Mara,2020,Resort,,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1246146_Max Mara - Resort 2020 [Collection].jpg,026,Mouse Gray,4.242535957908079,195.61046816111178,129.47879683700478,129.977567087487,2.5672073419556813,21.781267098550018
1241025,Yohji Yamamoto,2008,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1241025_Yohji Yamamoto - Fall 2008 Ready-to-Wear [Details].jpg,027,Ink Black,12.603826205340324,72.08018146514208,136.35713632940895,140.7646443093906,17.660673956253934,33.911315778536064
1240367,Vivienne Westwood,2012,Spring,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_124/1240367_Vivienne Westwood - Spring 2012 Menswear [Collection].jpg,027,Ink Black,5.824136487206098,97.29902729669108,126.92832150674788,129.3201059363231,4.801391348658094,29.747692526015655
650370,Walter Van Beirendonck,2013,Spring,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0650370_Walter Van Beirendonck - Spring 2013 Menswear [Collection].jpg,026,Mouse Gray,5.576679171878016,199.79003354831616,128.35412121125455,128.5591341945269,0.8444277524052233,27.171577010653248
306116,John Elliott,2019,Fall,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0306116_John Elliott - Fall 2019 Menswear [Collection].jpg,027,Ink Black,7.358347299473228,75.94495158470613,130.41666582868308,127.23943102829702,3.744108744763719,23.576310059856336
659845,Jill Stuart,2014,Fall,Ready-to-Wear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_065/0659845_Jill Stuart - Fall 2014 Ready-to-Wear [Collection].jpg,027,Ink Black,10.721104864164865,128.72896046716997,130.25699585717058,131.0681411233007,3.823871295855343,27.181047859298534
308999,Dolce & Gabbana,2017,Spring,Menswear,/Users/richienodollar/Desktop/stats master/ws25/css/project_css/vogue_runway_030/0308999_Dolce & Gabbana - Spring 2017 Menswear [Details].jpg,001,Plum Mouse Gray,11.845431047364102,155.71623743798284,140.55296013862193,133.3541371765022,14.61191278089586,31.298432813466366
